Time Interval,Left Hand X,Left Hand Y,Left Hand Z,Right Hand X,Right Hand Y,Right Hand Z,Left Wrist X,Left Wrist Y,Left Wrist Z,Right Wrist X,Right Wrist Y,Right Wrist Z,Left Elbow X,Left Elbow Y,Left Elbow Z,Right Elbow X,Right Elbow Y,Right Elbow Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder X,Right Shoulder Y,Right Shoulder Z,Center Shoulder X,Center Shoulder Y,Center Shoulder Z,Head X,Head Y,Head Z
332798915,-0.34,-0.14,1.27,0.43,-0.17,1.22,-0.30,-0.16,1.33,0.42,-0.17,1.30,-0.18,-0.22,1.50,0.37,-0.21,1.54,-0.08,0.01,1.58,0.29,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.57,
332798947,-0.34,-0.15,1.27,0.42,-0.17,1.22,-0.30,-0.16,1.33,0.41,-0.17,1.29,-0.17,-0.22,1.50,0.37,-0.21,1.53,-0.08,0.01,1.58,0.29,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.57,
332798983,-0.34,-0.16,1.26,0.40,-0.12,1.24,-0.30,-0.16,1.33,0.39,-0.16,1.31,-0.17,-0.22,1.49,0.36,-0.21,1.54,-0.08,0.01,1.58,0.29,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.57,
332799015,-0.34,-0.16,1.26,0.38,-0.07,1.26,-0.29,-0.18,1.31,0.38,-0.11,1.31,-0.17,-0.22,1.49,0.37,-0.23,1.56,-0.08,0.01,1.58,0.29,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.57,
332799047,-0.34,-0.16,1.26,0.36,-0.01,1.28,-0.29,-0.18,1.31,0.37,-0.06,1.33,-0.17,-0.22,1.49,0.36,-0.19,1.51,-0.08,0.01,1.58,0.29,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.57,
332799083,-0.34,-0.16,1.26,0.35,0.04,1.32,-0.29,-0.18,1.31,0.36,-0.03,1.35,-0.17,-0.22,1.49,0.39,-0.23,1.56,-0.08,0.01,1.58,0.29,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.57,
332799115,-0.34,-0.16,1.26,0.34,0.07,1.35,-0.33,-0.15,1.28,0.35,-0.02,1.37,-0.17,-0.22,1.49,0.39,-0.23,1.56,-0.08,0.01,1.58,0.29,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.57,
332799147,-0.33,-0.16,1.26,0.34,0.09,1.37,-0.33,-0.14,1.28,0.35,-0.01,1.39,-0.16,-0.22,1.49,0.39,-0.22,1.55,-0.08,0.01,1.58,0.29,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.57,
332799183,-0.33,-0.15,1.26,0.33,0.10,1.39,-0.29,-0.18,1.29,0.35,-0.01,1.40,-0.16,-0.22,1.49,0.39,-0.22,1.54,-0.08,0.01,1.58,0.28,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.57,
332799215,-0.33,-0.15,1.26,0.33,0.10,1.40,-0.33,-0.15,1.26,0.35,-0.01,1.41,-0.16,-0.22,1.49,0.39,-0.21,1.54,-0.08,0.01,1.58,0.28,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.57,
332799247,-0.33,-0.15,1.26,0.33,0.10,1.40,-0.33,-0.15,1.26,0.35,-0.02,1.41,-0.16,-0.22,1.49,0.39,-0.21,1.54,-0.08,0.01,1.58,0.28,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.58,
332799283,-0.33,-0.15,1.26,0.33,0.09,1.40,-0.33,-0.14,1.26,0.35,-0.02,1.41,-0.16,-0.22,1.49,0.39,-0.22,1.55,-0.08,0.01,1.58,0.28,0.00,1.61,0.10,0.12,1.61,0.11,0.32,1.58,
332799315,-0.33,-0.15,1.26,0.33,0.07,1.38,-0.33,-0.15,1.26,0.35,0.00,1.39,-0.16,-0.22,1.49,0.37,-0.18,1.51,-0.08,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.61,0.11,0.32,1.58,
332799347,-0.33,-0.15,1.26,0.34,0.04,1.36,-0.33,-0.14,1.26,0.35,-0.01,1.37,-0.16,-0.22,1.49,0.37,-0.18,1.51,-0.08,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.61,0.11,0.32,1.58,
332799383,-0.33,-0.15,1.26,0.36,-0.01,1.33,-0.33,-0.15,1.26,0.36,-0.04,1.34,-0.16,-0.22,1.49,0.37,-0.18,1.51,-0.08,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.61,0.10,0.32,1.58,
332799415,-0.33,-0.15,1.26,0.38,-0.05,1.30,-0.33,-0.15,1.26,0.38,-0.08,1.32,-0.16,-0.22,1.49,0.36,-0.18,1.51,-0.09,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799447,-0.33,-0.15,1.26,0.40,-0.09,1.27,-0.33,-0.15,1.26,0.40,-0.12,1.31,-0.16,-0.22,1.49,0.36,-0.19,1.52,-0.09,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799483,-0.33,-0.15,1.26,0.41,-0.09,1.26,-0.33,-0.15,1.26,0.40,-0.12,1.31,-0.16,-0.22,1.49,0.36,-0.19,1.52,-0.09,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799515,-0.33,-0.15,1.26,0.41,-0.03,1.30,-0.33,-0.15,1.26,0.40,-0.08,1.33,-0.16,-0.22,1.48,0.36,-0.19,1.52,-0.09,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799547,-0.33,-0.15,1.26,0.39,0.01,1.34,-0.33,-0.15,1.26,0.38,-0.04,1.36,-0.16,-0.22,1.48,0.36,-0.19,1.52,-0.09,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799583,-0.33,-0.15,1.26,0.37,0.04,1.36,-0.29,-0.18,1.30,0.37,-0.02,1.37,-0.17,-0.22,1.48,0.36,-0.18,1.51,-0.09,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799615,-0.33,-0.15,1.26,0.36,0.06,1.38,-0.33,-0.15,1.26,0.36,-0.01,1.38,-0.17,-0.22,1.48,0.37,-0.18,1.52,-0.09,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799647,-0.33,-0.15,1.26,0.35,0.07,1.38,-0.33,-0.15,1.26,0.36,0.00,1.39,-0.17,-0.22,1.48,0.37,-0.18,1.52,-0.09,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799683,-0.33,-0.15,1.26,0.35,0.07,1.39,-0.33,-0.15,1.26,0.36,0.00,1.39,-0.17,-0.22,1.48,0.37,-0.18,1.52,-0.09,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799715,-0.33,-0.15,1.26,0.35,0.07,1.39,-0.33,-0.15,1.27,0.36,0.00,1.39,-0.16,-0.22,1.48,0.37,-0.18,1.52,-0.09,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799751,-0.33,-0.15,1.26,0.35,0.07,1.38,-0.33,-0.15,1.26,0.36,0.00,1.39,-0.16,-0.22,1.48,0.37,-0.18,1.52,-0.09,0.01,1.58,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799783,-0.33,-0.15,1.25,0.36,0.04,1.36,-0.33,-0.15,1.26,0.36,-0.01,1.38,-0.17,-0.22,1.48,0.37,-0.18,1.52,-0.09,0.01,1.59,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799815,-0.33,-0.15,1.25,0.37,0.01,1.35,-0.33,-0.15,1.26,0.37,-0.03,1.37,-0.16,-0.21,1.48,0.37,-0.18,1.52,-0.09,0.01,1.59,0.28,0.00,1.61,0.09,0.12,1.62,0.10,0.32,1.58,
332799851,-0.33,-0.15,1.25,0.38,-0.01,1.33,-0.32,-0.15,1.26,0.38,-0.05,1.35,-0.16,-0.21,1.48,0.36,-0.18,1.52,-0.09,0.01,1.59,0.28,0.00,1.62,0.09,0.12,1.62,0.10,0.32,1.58,
332799883,-0.33,-0.15,1.25,0.39,-0.04,1.31,-0.32,-0.15,1.26,0.38,-0.07,1.33,-0.16,-0.21,1.48,0.36,-0.18,1.52,-0.09,0.01,1.59,0.28,0.00,1.62,0.09,0.12,1.62,0.10,0.32,1.58,
332799915,-0.33,-0.15,1.25,0.39,-0.06,1.29,-0.32,-0.15,1.26,0.39,-0.10,1.32,-0.16,-0.21,1.48,0.36,-0.19,1.53,-0.09,0.01,1.59,0.28,0.00,1.62,0.09,0.12,1.62,0.10,0.32,1.58,
332799951,-0.33,-0.15,1.25,0.40,-0.10,1.26,-0.32,-0.15,1.26,0.39,-0.13,1.33,-0.16,-0.21,1.48,0.35,-0.20,1.54,-0.09,0.01,1.59,0.28,0.00,1.62,0.09,0.12,1.62,0.10,0.32,1.58,
332799983,-0.33,-0.15,1.25,0.39,-0.11,1.26,-0.32,-0.15,1.26,0.38,-0.13,1.33,-0.16,-0.21,1.48,0.35,-0.20,1.54,-0.09,0.01,1.59,0.28,0.00,1.62,0.09,0.12,1.62,0.10,0.32,1.58,
332800015,-0.33,-0.15,1.25,0.36,-0.10,1.30,-0.32,-0.15,1.26,0.37,-0.14,1.35,-0.16,-0.22,1.48,0.35,-0.23,1.56,-0.09,0.01,1.59,0.28,0.00,1.62,0.09,0.12,1.62,0.10,0.32,1.58,
332800051,-0.33,-0.15,1.25,0.33,-0.07,1.31,-0.32,-0.15,1.26,0.36,-0.13,1.37,-0.16,-0.22,1.48,0.37,-0.25,1.60,-0.09,0.01,1.59,0.28,0.00,1.62,0.09,0.12,1.62,0.10,0.32,1.58,
332800083,-0.33,-0.15,1.25,0.31,-0.05,1.33,-0.32,-0.15,1.26,0.34,-0.12,1.38,-0.16,-0.22,1.48,0.37,-0.25,1.60,-0.09,0.01,1.59,0.28,0.00,1.62,0.09,0.12,1.62,0.10,0.32,1.58,
332800115,-0.33,-0.15,1.25,0.29,-0.03,1.35,-0.32,-0.15,1.26,0.34,-0.11,1.40,-0.16,-0.22,1.48,0.39,-0.24,1.59,-0.09,0.01,1.59,0.27,0.01,1.62,0.09,0.12,1.62,0.10,0.32,1.58,
332800151,-0.33,-0.15,1.25,0.29,-0.01,1.36,-0.32,-0.15,1.26,0.31,-0.05,1.38,-0.16,-0.22,1.48,0.39,-0.24,1.59,-0.09,0.01,1.59,0.27,0.01,1.62,0.09,0.12,1.62,0.10,0.32,1.58,
332800183,-0.33,-0.15,1.25,0.29,-0.01,1.36,-0.32,-0.15,1.26,0.30,-0.03,1.36,-0.16,-0.22,1.48,0.37,-0.17,1.52,-0.09,0.01,1.59,0.27,0.01,1.62,0.09,0.12,1.62,0.11,0.32,1.58,
332800215,-0.33,-0.15,1.25,0.29,-0.01,1.36,-0.32,-0.15,1.26,0.30,-0.03,1.36,-0.16,-0.22,1.48,0.37,-0.17,1.52,-0.09,0.01,1.59,0.27,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.58,
332800251,-0.32,-0.15,1.25,0.30,-0.01,1.35,-0.32,-0.15,1.26,0.31,-0.03,1.36,-0.16,-0.22,1.48,0.37,-0.17,1.52,-0.09,0.01,1.59,0.27,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.58,
332800283,-0.32,-0.15,1.25,0.31,-0.02,1.35,-0.32,-0.15,1.25,0.31,-0.02,1.34,-0.16,-0.22,1.48,0.37,-0.18,1.53,-0.09,0.01,1.59,0.27,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.58,
332800315,-0.32,-0.15,1.25,0.32,-0.03,1.34,-0.32,-0.14,1.25,0.32,-0.02,1.34,-0.16,-0.22,1.48,0.37,-0.18,1.53,-0.09,0.01,1.59,0.27,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.58,
332800351,-0.32,-0.15,1.25,0.34,-0.04,1.33,-0.32,-0.14,1.25,0.36,-0.08,1.33,-0.15,-0.22,1.48,0.37,-0.18,1.53,-0.09,0.01,1.59,0.27,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.58,
332800383,-0.32,-0.15,1.25,0.36,-0.06,1.32,-0.32,-0.14,1.25,0.37,-0.08,1.33,-0.15,-0.22,1.48,0.37,-0.18,1.53,-0.09,0.01,1.58,0.27,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.58,
332800415,-0.32,-0.15,1.25,0.40,-0.08,1.30,-0.32,-0.14,1.25,0.40,-0.10,1.33,-0.15,-0.22,1.48,0.37,-0.18,1.53,-0.09,0.01,1.58,0.28,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332800451,-0.32,-0.15,1.25,0.45,-0.09,1.27,-0.32,-0.14,1.25,0.42,-0.12,1.34,-0.15,-0.21,1.48,0.37,-0.20,1.55,-0.09,0.01,1.58,0.28,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332800483,-0.32,-0.15,1.25,0.50,-0.10,1.26,-0.32,-0.14,1.25,0.45,-0.13,1.35,-0.15,-0.21,1.48,0.37,-0.20,1.55,-0.09,0.01,1.58,0.28,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332800515,-0.32,-0.15,1.24,0.51,-0.08,1.27,-0.32,-0.14,1.25,0.47,-0.12,1.34,-0.15,-0.21,1.48,0.37,-0.20,1.55,-0.09,0.01,1.58,0.28,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332800551,-0.32,-0.15,1.24,0.51,-0.05,1.30,-0.32,-0.14,1.25,0.47,-0.10,1.34,-0.15,-0.21,1.48,0.37,-0.21,1.56,-0.09,0.01,1.58,0.28,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332800583,-0.32,-0.18,1.20,0.50,-0.03,1.31,-0.32,-0.14,1.25,0.47,-0.09,1.36,-0.15,-0.22,1.48,0.38,-0.18,1.55,-0.09,0.01,1.58,0.28,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332800615,-0.32,-0.15,1.24,0.48,-0.02,1.33,-0.32,-0.14,1.25,0.46,-0.08,1.36,-0.16,-0.19,1.48,0.38,-0.18,1.54,-0.08,0.01,1.58,0.28,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332800651,-0.32,-0.15,1.24,0.47,-0.01,1.33,-0.32,-0.14,1.25,0.45,-0.07,1.37,-0.16,-0.21,1.48,0.38,-0.18,1.54,-0.08,0.01,1.58,0.28,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332800683,-0.32,-0.15,1.24,0.47,-0.01,1.33,-0.32,-0.14,1.25,0.45,-0.07,1.37,-0.16,-0.21,1.48,0.38,-0.18,1.54,-0.08,0.01,1.58,0.28,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332800715,-0.32,-0.15,1.24,0.46,-0.01,1.33,-0.32,-0.14,1.25,0.45,-0.07,1.37,-0.16,-0.21,1.48,0.38,-0.18,1.54,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332800751,-0.32,-0.15,1.24,0.46,-0.02,1.33,-0.32,-0.14,1.25,0.44,-0.07,1.37,-0.16,-0.21,1.48,0.38,-0.18,1.54,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332800783,-0.32,-0.15,1.24,0.45,-0.03,1.33,-0.32,-0.14,1.25,0.44,-0.07,1.36,-0.16,-0.21,1.47,0.38,-0.18,1.54,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332800815,-0.32,-0.15,1.24,0.44,-0.04,1.33,-0.32,-0.14,1.25,0.43,-0.08,1.36,-0.16,-0.21,1.47,0.38,-0.19,1.54,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332800853,-0.32,-0.15,1.24,0.44,-0.06,1.32,-0.32,-0.14,1.25,0.43,-0.11,1.34,-0.16,-0.21,1.47,0.38,-0.19,1.54,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332800882,-0.32,-0.15,1.24,0.44,-0.09,1.30,-0.32,-0.14,1.25,0.43,-0.12,1.34,-0.16,-0.21,1.47,0.37,-0.23,1.57,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332800918,-0.32,-0.15,1.24,0.44,-0.12,1.28,-0.32,-0.14,1.25,0.42,-0.15,1.36,-0.16,-0.21,1.47,0.37,-0.21,1.56,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332800950,-0.32,-0.15,1.24,0.44,-0.13,1.27,-0.32,-0.14,1.25,0.43,-0.16,1.35,-0.15,-0.21,1.47,0.37,-0.21,1.55,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332800982,-0.32,-0.15,1.24,0.44,-0.12,1.27,-0.32,-0.14,1.25,0.42,-0.14,1.32,-0.15,-0.21,1.47,0.37,-0.21,1.56,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801018,-0.32,-0.15,1.23,0.42,-0.06,1.29,-0.32,-0.14,1.25,0.41,-0.11,1.34,-0.16,-0.21,1.47,0.37,-0.23,1.58,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801050,-0.32,-0.15,1.23,0.40,-0.01,1.32,-0.32,-0.14,1.25,0.40,-0.06,1.36,-0.16,-0.21,1.47,0.38,-0.24,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801082,-0.32,-0.15,1.24,0.39,0.02,1.35,-0.32,-0.14,1.25,0.39,-0.05,1.37,-0.16,-0.21,1.47,0.38,-0.24,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801118,-0.31,-0.17,1.19,0.38,0.05,1.37,-0.32,-0.14,1.25,0.38,-0.03,1.39,-0.15,-0.22,1.47,0.39,-0.24,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801150,-0.31,-0.17,1.19,0.37,0.06,1.38,-0.32,-0.14,1.25,0.38,-0.02,1.40,-0.17,-0.19,1.48,0.39,-0.24,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801182,-0.32,-0.15,1.24,0.37,0.07,1.39,-0.32,-0.14,1.25,0.38,-0.02,1.41,-0.17,-0.19,1.48,0.40,-0.23,1.58,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801218,-0.32,-0.15,1.24,0.37,0.07,1.40,-0.32,-0.14,1.24,0.38,-0.01,1.41,-0.16,-0.21,1.47,0.40,-0.23,1.58,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801250,-0.32,-0.15,1.24,0.37,0.07,1.40,-0.32,-0.14,1.25,0.38,-0.01,1.41,-0.16,-0.21,1.47,0.40,-0.23,1.58,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801282,-0.32,-0.15,1.24,0.37,0.07,1.39,-0.32,-0.14,1.25,0.38,-0.01,1.41,-0.16,-0.21,1.47,0.39,-0.24,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801318,-0.32,-0.15,1.24,0.38,0.05,1.38,-0.32,-0.14,1.25,0.38,-0.02,1.40,-0.16,-0.21,1.47,0.39,-0.24,1.60,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801350,-0.32,-0.15,1.25,0.40,0.01,1.36,-0.32,-0.14,1.25,0.39,-0.03,1.38,-0.15,-0.21,1.47,0.37,-0.19,1.53,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801382,-0.32,-0.15,1.25,0.41,-0.01,1.34,-0.32,-0.14,1.25,0.40,-0.07,1.38,-0.15,-0.21,1.47,0.38,-0.25,1.60,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801418,-0.32,-0.15,1.24,0.45,-0.06,1.30,-0.32,-0.14,1.25,0.42,-0.09,1.35,-0.15,-0.21,1.47,0.36,-0.23,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801450,-0.32,-0.15,1.24,0.47,-0.09,1.28,-0.32,-0.14,1.25,0.43,-0.12,1.36,-0.15,-0.21,1.47,0.37,-0.22,1.57,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801482,-0.32,-0.15,1.24,0.48,-0.08,1.28,-0.32,-0.14,1.25,0.44,-0.11,1.36,-0.15,-0.21,1.47,0.37,-0.22,1.57,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.32,1.59,
332801518,-0.32,-0.15,1.24,0.47,-0.03,1.32,-0.32,-0.14,1.25,0.44,-0.09,1.36,-0.15,-0.21,1.47,0.36,-0.23,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332801550,-0.32,-0.15,1.24,0.45,0.02,1.35,-0.32,-0.14,1.25,0.43,-0.05,1.38,-0.15,-0.21,1.47,0.36,-0.23,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332801582,-0.32,-0.15,1.24,0.43,0.04,1.37,-0.32,-0.14,1.25,0.42,-0.04,1.39,-0.15,-0.21,1.47,0.37,-0.24,1.60,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332801618,-0.32,-0.15,1.24,0.42,0.05,1.39,-0.32,-0.14,1.25,0.41,-0.03,1.41,-0.15,-0.21,1.47,0.37,-0.24,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332801650,-0.32,-0.15,1.24,0.42,0.06,1.39,-0.32,-0.14,1.25,0.41,-0.02,1.41,-0.15,-0.21,1.47,0.38,-0.24,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332801682,-0.32,-0.15,1.24,0.42,0.06,1.39,-0.32,-0.14,1.25,0.41,-0.02,1.41,-0.16,-0.21,1.47,0.38,-0.24,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332801718,-0.32,-0.15,1.24,0.41,0.06,1.38,-0.32,-0.14,1.26,0.40,-0.02,1.41,-0.15,-0.21,1.47,0.38,-0.24,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.09,0.12,1.62,0.11,0.33,1.59,
332801750,-0.32,-0.15,1.24,0.41,0.05,1.37,-0.32,-0.14,1.26,0.40,-0.03,1.40,-0.15,-0.21,1.47,0.38,-0.24,1.60,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.33,1.59,
332801782,-0.32,-0.15,1.24,0.41,0.02,1.36,-0.32,-0.14,1.26,0.40,-0.04,1.39,-0.15,-0.21,1.47,0.38,-0.24,1.60,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332801818,-0.32,-0.15,1.24,0.41,0.00,1.34,-0.32,-0.14,1.26,0.40,-0.06,1.38,-0.15,-0.21,1.47,0.38,-0.24,1.60,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332801850,-0.32,-0.15,1.24,0.42,-0.03,1.33,-0.32,-0.15,1.25,0.40,-0.08,1.37,-0.15,-0.21,1.47,0.37,-0.25,1.60,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332801882,-0.32,-0.15,1.24,0.42,-0.06,1.31,-0.32,-0.15,1.25,0.40,-0.11,1.36,-0.15,-0.21,1.47,0.36,-0.25,1.61,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332801918,-0.32,-0.15,1.25,0.43,-0.10,1.28,-0.32,-0.15,1.25,0.41,-0.12,1.35,-0.15,-0.21,1.48,0.36,-0.25,1.60,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332801950,-0.37,-0.13,1.18,0.41,-0.13,1.24,-0.32,-0.15,1.25,0.39,-0.15,1.33,-0.15,-0.21,1.48,0.36,-0.20,1.55,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332801982,-0.37,-0.13,1.18,0.40,-0.13,1.25,-0.32,-0.15,1.25,0.39,-0.15,1.34,-0.17,-0.19,1.48,0.36,-0.20,1.55,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332802018,-0.37,-0.13,1.18,0.38,-0.12,1.28,-0.32,-0.15,1.26,0.39,-0.15,1.34,-0.17,-0.19,1.48,0.36,-0.21,1.56,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332802050,-0.37,-0.13,1.19,0.36,-0.09,1.29,-0.32,-0.15,1.26,0.37,-0.12,1.34,-0.17,-0.19,1.48,0.35,-0.20,1.55,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332802082,-0.37,-0.13,1.18,0.34,-0.06,1.32,-0.32,-0.15,1.25,0.34,-0.07,1.34,-0.17,-0.18,1.48,0.36,-0.20,1.55,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332802118,-0.37,-0.13,1.18,0.33,-0.04,1.33,-0.32,-0.15,1.25,0.34,-0.09,1.35,-0.17,-0.18,1.48,0.36,-0.20,1.54,-0.08,0.01,1.58,0.28,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332802150,-0.37,-0.13,1.18,0.32,-0.03,1.34,-0.32,-0.15,1.25,0.33,-0.06,1.37,-0.17,-0.18,1.48,0.37,-0.20,1.54,-0.08,0.01,1.58,0.28,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332802186,-0.31,-0.16,1.19,0.32,-0.03,1.34,-0.32,-0.14,1.25,0.33,-0.06,1.37,-0.17,-0.18,1.48,0.37,-0.20,1.54,-0.08,0.01,1.58,0.28,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332802218,-0.32,-0.15,1.24,0.32,-0.03,1.34,-0.32,-0.14,1.25,0.33,-0.06,1.37,-0.17,-0.18,1.48,0.37,-0.19,1.54,-0.08,0.01,1.58,0.28,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332802250,-0.32,-0.15,1.24,0.32,-0.03,1.34,-0.32,-0.14,1.25,0.33,-0.06,1.37,-0.16,-0.20,1.48,0.37,-0.19,1.54,-0.08,0.01,1.58,0.28,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
332802286,-0.32,-0.15,1.24,0.32,-0.03,1.34,-0.32,-0.14,1.25,0.34,-0.07,1.36,-0.16,-0.21,1.47,0.37,-0.19,1.54,-0.08,0.01,1.58,0.28,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.59,
