Time Interval,Left Hand X,Left Hand Y,Left Hand Z,Right Hand X,Right Hand Y,Right Hand Z,Left Wrist X,Left Wrist Y,Left Wrist Z,Right Wrist X,Right Wrist Y,Right Wrist Z,Left Elbow X,Left Elbow Y,Left Elbow Z,Right Elbow X,Right Elbow Y,Right Elbow Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder X,Right Shoulder Y,Right Shoulder Z,Center Shoulder X,Center Shoulder Y,Center Shoulder Z,Head X,Head Y,Head Z
332561595,-0.27,-0.18,1.25,0.39,-0.03,1.28,-0.25,-0.19,1.31,0.39,-0.09,1.34,-0.13,-0.21,1.49,0.39,-0.24,1.57,-0.05,0.00,1.58,0.31,-0.01,1.61,0.12,0.12,1.62,0.13,0.33,1.60,
332561630,-0.27,-0.18,1.25,0.38,-0.01,1.30,-0.25,-0.19,1.31,0.38,-0.07,1.34,-0.13,-0.21,1.49,0.40,-0.24,1.55,-0.05,0.00,1.58,0.31,-0.01,1.61,0.12,0.12,1.62,0.13,0.33,1.60,
332561662,-0.27,-0.18,1.24,0.37,0.01,1.30,-0.25,-0.19,1.31,0.38,-0.06,1.35,-0.13,-0.21,1.49,0.40,-0.24,1.56,-0.05,0.00,1.58,0.31,-0.01,1.61,0.12,0.12,1.62,0.13,0.33,1.60,
332561698,-0.27,-0.18,1.24,0.37,0.02,1.31,-0.25,-0.19,1.31,0.38,-0.06,1.35,-0.13,-0.21,1.49,0.40,-0.24,1.56,-0.05,0.00,1.58,0.31,-0.01,1.60,0.12,0.12,1.62,0.13,0.33,1.60,
332561730,-0.27,-0.18,1.24,0.37,0.02,1.31,-0.25,-0.19,1.31,0.38,-0.05,1.35,-0.13,-0.21,1.49,0.41,-0.24,1.56,-0.05,0.00,1.58,0.31,-0.01,1.60,0.12,0.12,1.62,0.13,0.33,1.60,
332561762,-0.27,-0.18,1.24,0.37,0.03,1.31,-0.25,-0.19,1.31,0.38,-0.05,1.35,-0.13,-0.21,1.49,0.41,-0.24,1.56,-0.05,0.00,1.58,0.31,-0.01,1.60,0.12,0.12,1.62,0.13,0.33,1.60,
332561798,-0.27,-0.18,1.24,0.37,0.03,1.32,-0.25,-0.19,1.31,0.38,-0.04,1.35,-0.13,-0.21,1.49,0.41,-0.24,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.13,0.33,1.61,
332561830,-0.27,-0.18,1.24,0.37,0.03,1.32,-0.25,-0.19,1.31,0.38,-0.04,1.35,-0.13,-0.21,1.49,0.41,-0.24,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.13,0.33,1.61,
332561863,-0.27,-0.18,1.24,0.37,0.03,1.32,-0.25,-0.19,1.31,0.38,-0.04,1.35,-0.13,-0.21,1.49,0.41,-0.24,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.13,0.33,1.61,
332561899,-0.27,-0.18,1.24,0.37,0.03,1.31,-0.25,-0.19,1.30,0.38,-0.04,1.35,-0.13,-0.21,1.48,0.41,-0.24,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.13,0.33,1.61,
332561931,-0.27,-0.18,1.24,0.37,0.01,1.31,-0.25,-0.19,1.31,0.38,-0.05,1.35,-0.13,-0.21,1.49,0.41,-0.23,1.54,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.13,0.33,1.61,
332561963,-0.27,-0.18,1.24,0.37,0.00,1.30,-0.25,-0.19,1.31,0.38,-0.06,1.35,-0.13,-0.21,1.48,0.40,-0.23,1.55,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.13,0.33,1.61,
332561999,-0.27,-0.18,1.24,0.38,-0.01,1.29,-0.25,-0.19,1.31,0.38,-0.06,1.33,-0.13,-0.21,1.48,0.38,-0.20,1.50,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.13,0.34,1.61,
332562030,-0.27,-0.18,1.24,0.38,-0.03,1.28,-0.25,-0.19,1.30,0.43,-0.01,1.25,-0.13,-0.21,1.48,0.38,-0.18,1.45,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.13,0.33,1.61,
332562062,-0.27,-0.18,1.23,0.38,-0.05,1.27,-0.25,-0.19,1.30,0.42,-0.02,1.24,-0.13,-0.21,1.48,0.38,-0.18,1.45,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.14,0.33,1.61,
332562099,-0.27,-0.18,1.23,0.38,-0.07,1.27,-0.25,-0.19,1.30,0.39,-0.13,1.31,-0.13,-0.21,1.48,0.36,-0.20,1.52,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.14,0.33,1.61,
332562131,-0.27,-0.18,1.23,0.39,-0.09,1.26,-0.25,-0.19,1.30,0.38,-0.14,1.31,-0.13,-0.21,1.48,0.36,-0.25,1.57,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.14,0.33,1.61,
332562162,-0.27,-0.18,1.23,0.39,-0.11,1.25,-0.25,-0.19,1.30,0.38,-0.15,1.31,-0.13,-0.21,1.48,0.36,-0.24,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.14,0.33,1.61,
332562199,-0.27,-0.18,1.23,0.39,-0.13,1.24,-0.25,-0.19,1.30,0.39,-0.16,1.30,-0.13,-0.21,1.48,0.36,-0.22,1.53,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.14,0.33,1.61,
332562231,-0.27,-0.18,1.23,0.40,-0.16,1.20,-0.25,-0.19,1.30,0.39,-0.18,1.27,-0.13,-0.21,1.48,0.37,-0.21,1.51,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.14,0.33,1.62,
332562262,-0.27,-0.18,1.23,0.40,-0.18,1.18,-0.25,-0.19,1.30,0.39,-0.19,1.21,-0.13,-0.21,1.48,0.37,-0.21,1.51,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.14,0.33,1.62,
332562299,-0.26,-0.18,1.23,0.39,-0.18,1.18,-0.25,-0.19,1.30,0.38,-0.20,1.28,-0.13,-0.21,1.48,0.37,-0.20,1.50,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.14,0.33,1.62,
332562331,-0.26,-0.18,1.23,0.37,-0.17,1.19,-0.25,-0.19,1.30,0.37,-0.16,1.21,-0.13,-0.21,1.48,0.37,-0.20,1.50,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.14,0.33,1.62,
332562363,-0.26,-0.18,1.23,0.35,-0.12,1.20,-0.25,-0.19,1.30,0.38,-0.20,1.29,-0.13,-0.21,1.48,0.37,-0.21,1.52,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.14,0.33,1.62,
332562399,-0.26,-0.18,1.23,0.34,-0.10,1.25,-0.25,-0.19,1.30,0.35,-0.12,1.28,-0.13,-0.21,1.48,0.36,-0.23,1.54,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.62,0.14,0.34,1.62,
332562431,-0.26,-0.18,1.23,0.33,-0.08,1.25,-0.25,-0.19,1.30,0.35,-0.12,1.31,-0.13,-0.21,1.48,0.39,-0.24,1.56,-0.05,0.00,1.57,0.31,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.62,
332562463,-0.26,-0.18,1.23,0.32,-0.05,1.27,-0.25,-0.19,1.30,0.35,-0.10,1.29,-0.13,-0.21,1.48,0.38,-0.20,1.49,-0.05,0.00,1.57,0.31,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.62,
332562499,-0.26,-0.18,1.23,0.31,-0.04,1.27,-0.25,-0.19,1.30,0.35,-0.11,1.33,-0.12,-0.21,1.48,0.42,-0.22,1.51,-0.05,0.00,1.57,0.30,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.62,
332562531,-0.26,-0.17,1.23,0.31,-0.02,1.29,-0.25,-0.19,1.30,0.34,-0.08,1.33,-0.12,-0.21,1.48,0.42,-0.22,1.51,-0.05,0.00,1.57,0.30,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.62,
332562562,-0.26,-0.18,1.23,0.31,-0.02,1.29,-0.25,-0.19,1.30,0.34,-0.08,1.34,-0.12,-0.21,1.48,0.42,-0.22,1.51,-0.05,0.00,1.57,0.30,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.62,
332562599,-0.26,-0.18,1.23,0.30,-0.01,1.30,-0.25,-0.19,1.30,0.33,-0.07,1.34,-0.12,-0.21,1.48,0.42,-0.22,1.51,-0.05,0.00,1.57,0.29,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.61,
332562631,-0.26,-0.18,1.23,0.30,-0.01,1.30,-0.25,-0.19,1.30,0.33,-0.07,1.34,-0.12,-0.21,1.48,0.42,-0.21,1.51,-0.05,0.00,1.57,0.29,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.61,
332562663,-0.26,-0.18,1.23,0.30,-0.01,1.30,-0.25,-0.19,1.30,0.33,-0.07,1.34,-0.12,-0.21,1.48,0.42,-0.22,1.51,-0.05,0.00,1.57,0.29,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.61,
332562699,-0.26,-0.18,1.23,0.31,-0.01,1.30,-0.25,-0.19,1.30,0.33,-0.07,1.34,-0.12,-0.21,1.48,0.42,-0.22,1.52,-0.05,0.00,1.57,0.29,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.61,
332562731,-0.26,-0.18,1.23,0.31,-0.01,1.31,-0.25,-0.19,1.30,0.33,-0.07,1.34,-0.12,-0.21,1.48,0.42,-0.22,1.53,-0.05,0.00,1.57,0.29,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.61,
332562762,-0.26,-0.18,1.23,0.31,-0.02,1.31,-0.25,-0.19,1.30,0.35,-0.10,1.35,-0.12,-0.21,1.48,0.42,-0.23,1.53,-0.05,0.00,1.57,0.29,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.61,
332562798,-0.26,-0.18,1.23,0.32,-0.03,1.30,-0.25,-0.19,1.30,0.35,-0.10,1.35,-0.12,-0.21,1.48,0.40,-0.25,1.58,-0.05,0.00,1.57,0.29,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.61,
332562831,-0.26,-0.18,1.23,0.33,-0.04,1.30,-0.25,-0.19,1.30,0.35,-0.11,1.35,-0.12,-0.21,1.48,0.40,-0.25,1.58,-0.05,0.00,1.57,0.29,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.61,
332562863,-0.26,-0.18,1.23,0.33,-0.04,1.30,-0.25,-0.19,1.30,0.35,-0.10,1.34,-0.12,-0.21,1.48,0.40,-0.25,1.57,-0.05,0.00,1.57,0.30,0.00,1.60,0.12,0.13,1.62,0.14,0.34,1.61,
332562899,-0.26,-0.18,1.23,0.35,-0.06,1.29,-0.25,-0.19,1.30,0.36,-0.11,1.33,-0.12,-0.21,1.48,0.40,-0.26,1.59,-0.05,0.00,1.57,0.30,0.00,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332562930,-0.26,-0.18,1.23,0.36,-0.07,1.29,-0.25,-0.19,1.30,0.37,-0.12,1.33,-0.12,-0.21,1.48,0.39,-0.26,1.58,-0.05,0.00,1.57,0.30,0.00,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332562967,-0.26,-0.18,1.23,0.38,-0.09,1.28,-0.25,-0.19,1.30,0.38,-0.14,1.33,-0.12,-0.21,1.48,0.39,-0.26,1.58,-0.05,0.00,1.57,0.30,0.00,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332562999,-0.26,-0.18,1.23,0.39,-0.11,1.27,-0.25,-0.19,1.30,0.39,-0.15,1.33,-0.12,-0.21,1.48,0.39,-0.25,1.57,-0.05,0.00,1.57,0.31,0.00,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563030,-0.26,-0.18,1.23,0.43,-0.14,1.25,-0.25,-0.19,1.30,0.42,-0.17,1.31,-0.12,-0.21,1.48,0.39,-0.23,1.55,-0.05,0.00,1.57,0.31,0.00,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563067,-0.26,-0.18,1.23,0.47,-0.17,1.23,-0.25,-0.19,1.30,0.43,-0.18,1.31,-0.12,-0.21,1.48,0.38,-0.23,1.54,-0.05,0.00,1.57,0.31,0.00,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563099,-0.26,-0.18,1.23,0.49,-0.17,1.22,-0.25,-0.19,1.30,0.45,-0.19,1.31,-0.12,-0.21,1.48,0.38,-0.22,1.53,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563131,-0.26,-0.18,1.23,0.50,-0.16,1.23,-0.25,-0.19,1.30,0.46,-0.18,1.32,-0.12,-0.21,1.48,0.38,-0.22,1.53,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563167,-0.26,-0.18,1.23,0.51,-0.13,1.25,-0.25,-0.19,1.30,0.47,-0.17,1.32,-0.12,-0.21,1.48,0.38,-0.22,1.53,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563199,-0.26,-0.18,1.23,0.51,-0.11,1.25,-0.25,-0.19,1.30,0.47,-0.15,1.33,-0.13,-0.21,1.48,0.39,-0.23,1.54,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563230,-0.26,-0.17,1.23,0.51,-0.09,1.27,-0.25,-0.19,1.30,0.47,-0.14,1.34,-0.13,-0.21,1.48,0.39,-0.22,1.54,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563267,-0.26,-0.17,1.23,0.51,-0.07,1.28,-0.25,-0.19,1.30,0.48,-0.09,1.31,-0.13,-0.21,1.48,0.39,-0.22,1.54,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563299,-0.26,-0.17,1.23,0.50,-0.06,1.28,-0.25,-0.19,1.30,0.46,-0.11,1.36,-0.13,-0.21,1.48,0.39,-0.23,1.55,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563330,-0.26,-0.17,1.23,0.50,-0.05,1.28,-0.25,-0.18,1.30,0.47,-0.11,1.36,-0.13,-0.21,1.48,0.39,-0.23,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563367,-0.26,-0.16,1.23,0.50,-0.04,1.29,-0.26,-0.18,1.30,0.47,-0.10,1.35,-0.13,-0.21,1.48,0.39,-0.23,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563399,-0.26,-0.16,1.23,0.49,-0.04,1.29,-0.26,-0.18,1.30,0.47,-0.10,1.35,-0.13,-0.21,1.48,0.40,-0.23,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563430,-0.26,-0.16,1.23,0.49,-0.04,1.29,-0.26,-0.18,1.30,0.47,-0.10,1.35,-0.13,-0.21,1.48,0.40,-0.23,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563467,-0.26,-0.16,1.23,0.49,-0.04,1.29,-0.26,-0.18,1.30,0.46,-0.10,1.35,-0.13,-0.21,1.48,0.39,-0.23,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563499,-0.26,-0.16,1.23,0.49,-0.04,1.29,-0.26,-0.18,1.30,0.46,-0.10,1.35,-0.13,-0.21,1.48,0.39,-0.23,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563531,-0.26,-0.15,1.23,0.49,-0.04,1.29,-0.26,-0.16,1.22,0.46,-0.11,1.35,-0.13,-0.21,1.48,0.39,-0.24,1.56,-0.05,0.00,1.57,0.32,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563566,-0.26,-0.15,1.23,0.49,-0.05,1.29,-0.26,-0.16,1.22,0.46,-0.11,1.35,-0.13,-0.21,1.48,0.39,-0.24,1.56,-0.05,0.00,1.56,0.32,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563599,-0.26,-0.15,1.23,0.48,-0.06,1.29,-0.26,-0.16,1.22,0.45,-0.13,1.36,-0.13,-0.21,1.48,0.39,-0.24,1.56,-0.05,0.00,1.56,0.32,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563631,-0.26,-0.16,1.23,0.48,-0.08,1.29,-0.26,-0.16,1.23,0.45,-0.14,1.36,-0.13,-0.21,1.48,0.39,-0.24,1.57,-0.05,0.00,1.56,0.32,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563667,-0.26,-0.16,1.23,0.47,-0.09,1.29,-0.28,-0.14,1.24,0.44,-0.15,1.36,-0.13,-0.21,1.48,0.38,-0.24,1.57,-0.05,0.00,1.56,0.32,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563699,-0.26,-0.16,1.23,0.47,-0.11,1.28,-0.25,-0.17,1.31,0.44,-0.16,1.36,-0.13,-0.21,1.48,0.38,-0.24,1.57,-0.05,0.00,1.57,0.32,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563730,-0.26,-0.16,1.23,0.46,-0.12,1.28,-0.26,-0.18,1.31,0.43,-0.17,1.36,-0.13,-0.21,1.48,0.38,-0.24,1.57,-0.05,0.00,1.57,0.32,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.61,
332563767,-0.26,-0.16,1.23,0.46,-0.13,1.28,-0.25,-0.18,1.31,0.43,-0.18,1.36,-0.13,-0.21,1.48,0.38,-0.24,1.57,-0.05,0.00,1.57,0.32,-0.01,1.60,0.13,0.13,1.61,0.14,0.34,1.60,
332563799,-0.26,-0.16,1.23,0.45,-0.14,1.28,-0.25,-0.18,1.31,0.43,-0.19,1.35,-0.13,-0.21,1.48,0.38,-0.24,1.57,-0.05,0.00,1.57,0.32,-0.01,1.60,0.13,0.13,1.61,0.15,0.34,1.60,
332563831,-0.26,-0.16,1.23,0.45,-0.16,1.27,-0.25,-0.18,1.31,0.43,-0.19,1.35,-0.13,-0.21,1.48,0.38,-0.24,1.56,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.15,0.34,1.60,
332563867,-0.26,-0.16,1.23,0.46,-0.17,1.26,-0.25,-0.18,1.31,0.44,-0.20,1.34,-0.13,-0.21,1.48,0.38,-0.23,1.55,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.60,
332563899,-0.26,-0.16,1.23,0.47,-0.21,1.22,-0.25,-0.18,1.31,0.44,-0.21,1.30,-0.13,-0.21,1.48,0.39,-0.22,1.54,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.60,
332563930,-0.26,-0.16,1.23,0.48,-0.22,1.22,-0.25,-0.18,1.31,0.45,-0.21,1.30,-0.13,-0.21,1.48,0.39,-0.21,1.53,-0.05,0.00,1.57,0.31,-0.01,1.60,0.12,0.13,1.61,0.14,0.34,1.60,
332563966,-0.26,-0.16,1.23,0.49,-0.20,1.21,-0.25,-0.18,1.31,0.46,-0.20,1.29,-0.13,-0.21,1.48,0.39,-0.21,1.53,-0.05,0.00,1.57,0.31,-0.01,1.61,0.12,0.13,1.61,0.14,0.34,1.60,
332563998,-0.26,-0.16,1.23,0.50,-0.14,1.23,-0.25,-0.18,1.30,0.46,-0.18,1.31,-0.13,-0.21,1.48,0.39,-0.22,1.53,-0.05,0.00,1.57,0.31,-0.01,1.61,0.12,0.13,1.61,0.14,0.34,1.60,
332564030,-0.26,-0.16,1.23,0.49,-0.09,1.25,-0.26,-0.18,1.30,0.46,-0.14,1.32,-0.13,-0.21,1.48,0.39,-0.22,1.53,-0.05,0.00,1.57,0.31,-0.01,1.61,0.12,0.13,1.61,0.14,0.34,1.61,
332564066,-0.26,-0.16,1.23,0.49,-0.06,1.27,-0.25,-0.17,1.30,0.46,-0.10,1.32,-0.13,-0.21,1.48,0.39,-0.22,1.53,-0.04,0.00,1.57,0.32,-0.01,1.61,0.12,0.13,1.61,0.14,0.34,1.60,
332564098,-0.26,-0.16,1.23,0.48,-0.02,1.28,-0.25,-0.17,1.30,0.46,-0.08,1.32,-0.13,-0.21,1.48,0.39,-0.19,1.52,-0.04,0.01,1.57,0.32,-0.01,1.61,0.12,0.13,1.61,0.15,0.34,1.60,
332564134,-0.26,-0.16,1.23,0.48,0.00,1.28,-0.26,-0.17,1.30,0.46,-0.07,1.33,-0.13,-0.21,1.48,0.40,-0.22,1.53,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564166,-0.26,-0.16,1.23,0.47,0.02,1.29,-0.26,-0.17,1.31,0.46,-0.06,1.35,-0.13,-0.21,1.48,0.40,-0.22,1.53,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564198,-0.26,-0.16,1.23,0.47,0.03,1.30,-0.26,-0.17,1.31,0.46,-0.01,1.33,-0.13,-0.21,1.48,0.40,-0.22,1.53,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564234,-0.26,-0.16,1.23,0.47,0.04,1.31,-0.26,-0.17,1.31,0.46,-0.01,1.33,-0.13,-0.21,1.48,0.41,-0.22,1.53,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564266,-0.26,-0.16,1.23,0.46,0.05,1.31,-0.26,-0.17,1.31,0.46,-0.01,1.34,-0.13,-0.21,1.48,0.41,-0.21,1.53,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564298,-0.26,-0.16,1.23,0.46,0.05,1.31,-0.26,-0.17,1.31,0.46,-0.01,1.34,-0.13,-0.21,1.48,0.41,-0.21,1.53,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564334,-0.26,-0.16,1.23,0.46,0.05,1.31,-0.26,-0.17,1.31,0.46,-0.01,1.34,-0.13,-0.21,1.48,0.41,-0.21,1.53,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564366,-0.26,-0.16,1.23,0.46,0.05,1.31,-0.26,-0.17,1.30,0.46,-0.01,1.34,-0.13,-0.21,1.48,0.41,-0.22,1.54,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564398,-0.26,-0.16,1.23,0.46,0.05,1.31,-0.26,-0.17,1.30,0.45,-0.05,1.36,-0.13,-0.21,1.48,0.41,-0.20,1.52,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564434,-0.26,-0.16,1.23,0.46,0.03,1.31,-0.26,-0.17,1.29,0.45,-0.05,1.35,-0.14,-0.21,1.47,0.41,-0.23,1.56,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564466,-0.26,-0.16,1.23,0.46,0.02,1.30,-0.27,-0.17,1.29,0.45,-0.06,1.35,-0.15,-0.21,1.47,0.41,-0.23,1.56,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564498,-0.26,-0.16,1.23,0.46,0.00,1.30,-0.27,-0.17,1.29,0.45,-0.07,1.34,-0.14,-0.21,1.47,0.40,-0.24,1.56,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564534,-0.26,-0.16,1.23,0.46,-0.02,1.29,-0.26,-0.17,1.30,0.45,-0.07,1.34,-0.14,-0.21,1.47,0.40,-0.24,1.57,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564566,-0.26,-0.16,1.23,0.46,-0.03,1.29,-0.27,-0.17,1.30,0.45,-0.09,1.33,-0.14,-0.21,1.47,0.40,-0.24,1.57,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564598,-0.27,-0.16,1.23,0.46,-0.06,1.29,-0.27,-0.17,1.30,0.45,-0.11,1.33,-0.14,-0.21,1.47,0.39,-0.24,1.57,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564634,-0.27,-0.16,1.23,0.47,-0.08,1.29,-0.27,-0.17,1.30,0.45,-0.13,1.35,-0.14,-0.21,1.48,0.39,-0.24,1.57,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564666,-0.27,-0.16,1.23,0.47,-0.09,1.28,-0.27,-0.17,1.30,0.45,-0.14,1.33,-0.14,-0.21,1.48,0.39,-0.24,1.57,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564698,-0.27,-0.16,1.23,0.49,-0.13,1.24,-0.26,-0.17,1.31,0.46,-0.16,1.32,-0.14,-0.21,1.48,0.39,-0.23,1.55,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564734,-0.27,-0.16,1.23,0.50,-0.17,1.23,-0.27,-0.17,1.30,0.46,-0.17,1.33,-0.14,-0.21,1.48,0.39,-0.21,1.54,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564766,-0.27,-0.16,1.23,0.50,-0.17,1.23,-0.27,-0.18,1.31,0.47,-0.17,1.32,-0.14,-0.21,1.48,0.39,-0.21,1.53,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564798,-0.27,-0.16,1.23,0.50,-0.12,1.23,-0.26,-0.18,1.31,0.46,-0.16,1.33,-0.14,-0.21,1.48,0.40,-0.21,1.53,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564834,-0.27,-0.16,1.23,0.49,-0.08,1.25,-0.27,-0.18,1.31,0.46,-0.13,1.32,-0.14,-0.21,1.48,0.40,-0.21,1.53,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564866,-0.27,-0.16,1.23,0.48,-0.05,1.26,-0.27,-0.17,1.31,0.45,-0.09,1.32,-0.14,-0.21,1.48,0.39,-0.21,1.54,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564898,-0.27,-0.16,1.23,0.47,-0.02,1.27,-0.27,-0.17,1.30,0.45,-0.08,1.32,-0.14,-0.21,1.47,0.40,-0.19,1.51,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
332564934,-0.27,-0.16,1.23,0.46,0.00,1.28,-0.27,-0.17,1.30,0.45,-0.07,1.33,-0.14,-0.21,1.47,0.40,-0.19,1.51,-0.04,0.01,1.57,0.32,-0.01,1.61,0.13,0.13,1.61,0.15,0.34,1.61,
